/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_50_845.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_50_845.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_50_845.jpg,0,0,0,18.19879
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_50_943.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_50_943.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_50_943.jpg,0,0,0,18.08204
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_51_018.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_51_018.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_51_018.jpg,0,0,0,17.38787
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_51_089.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_51_089.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_51_089.jpg,0,0,0,17.80239
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_51_174.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_51_174.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_51_174.jpg,0,0,0,17.09662
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_51_263.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_51_263.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_51_263.jpg,0,0,0,16.95402
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_51_341.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_51_341.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_51_341.jpg,0,0,0,16.81279
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_51_416.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_51_416.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_51_416.jpg,0,0,0,16.67297
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_51_498.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_51_498.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_51_498.jpg,0,0,0,16.53449
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_51_580.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_51_580.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_51_580.jpg,0,0,0,16.39753
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_16_51_685.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_16_51_685.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_16_51_685.jpg,0,0,0,16.26218
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_48_790.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_48_790.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_48_790.jpg,0,0,0,2.890134E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_48_872.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_48_872.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_48_872.jpg,0,0,0,4.549337E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_48_945.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_48_945.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_48_945.jpg,0,0,0,8.304205E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_026.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_026.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_026.jpg,0,0,0,1.1629E-05
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_112.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_112.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_112.jpg,0,0,0,4.221835E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_179.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_179.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_179.jpg,0,0,0,8.09547E-07
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_262.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_262.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_262.jpg,0,0,0,7.135528E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_344.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_344.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_344.jpg,0,0,0,1.937682E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_426.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_426.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_426.jpg,0,0,0,2.858005E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_508.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_508.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_508.jpg,0,0,0,9.193493E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_589.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_589.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_589.jpg,0,0,0,3.981037E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_671.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_671.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_671.jpg,0,0,0,5.378834E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_754.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_754.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_754.jpg,0,0,0,7.107541E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_836.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_836.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_836.jpg,0,0,0,1.036558E-05
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_49_917.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_49_917.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_49_917.jpg,0,0,0,3.143811E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_004.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_004.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_004.jpg,0,0,0,5.370906E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_100.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_100.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_100.jpg,0,0,0,8.729037E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_186.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_186.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_186.jpg,0,0,0,8.629276E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_281.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_281.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_281.jpg,0,0,0,1.438296E-05
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_381.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_381.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_381.jpg,0,0,0,5.380004E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_474.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_474.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_474.jpg,0,0,0,9.8005E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_565.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_565.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_565.jpg,0,0,0,1.229446E-05
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_661.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_661.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_661.jpg,0,0,0,7.904668E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_753.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_753.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_753.jpg,0,0,0,5.847615E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_858.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_858.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_858.jpg,0,0,0,4.820955E-07
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_50_966.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_50_966.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_50_966.jpg,0,0,0,3.057703E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_041.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_041.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_041.jpg,0,0,0,2.398345E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_117.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_117.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_117.jpg,0,0,0,6.865927E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_198.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_198.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_198.jpg,0,0,0,6.307995E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_276.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_276.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_276.jpg,0,0,0,6.441535E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_366.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_366.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_366.jpg,0,0,0,1.003191E-05
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_439.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_439.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_439.jpg,0,0,0,8.104907E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_533.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_533.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_533.jpg,0,0,0,1.182853E-05
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_612.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_612.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_612.jpg,0,0,0,2.930587E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_685.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_685.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_685.jpg,0,0,0,8.970429E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_767.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_767.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_767.jpg,0,0,0,2.538329E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_849.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_849.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_849.jpg,0,0,0,2.264803E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_51_972.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_51_972.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_51_972.jpg,0,0,0,7.430894E-06
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_061.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_061.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_061.jpg,0,0,0,1.006281E-05
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_160.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_160.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_160.jpg,0,0.2563648,0,0.2271038
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_243.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_243.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_243.jpg,0,0.5114068,0,0.5727649
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_317.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_317.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_317.jpg,0,0.7316848,0,1.269017
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_394.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_394.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_394.jpg,0,0.960312,0,2.114863
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_456.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_456.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_456.jpg,0,1,0,3.064995
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_550.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_550.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_550.jpg,0,1,0,4.002722
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_624.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_624.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_624.jpg,0,1,0,4.93646
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_711.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_711.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_711.jpg,0,1,0,5.862669
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_788.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_788.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_788.jpg,0,1,0,6.781715
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_873.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_873.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_873.jpg,0,1,0,7.920487
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_52_958.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_52_958.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_52_958.jpg,0,1,0,8.823545
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_041.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_041.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_041.jpg,0,1,0,9.719533
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_115.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_115.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_115.jpg,0,1,0,10.60847
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_196.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_196.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_196.jpg,0,1,0,11.58928
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_273.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_273.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_273.jpg,0,1,0,11.8991
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_367.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_367.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_367.jpg,0,1,0,13.10969
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_440.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_440.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_440.jpg,0,1,0,14.21736
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_548.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_548.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_548.jpg,0,1,0,15.04148
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_628.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_628.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_628.jpg,0,1,0,15.86813
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_739.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_739.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_739.jpg,0,1,0,17.14993
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_811.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_811.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_811.jpg,0,1,0,17.98043
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_904.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_904.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_904.jpg,0,0.7207062,0,18.59258
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_53_983.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_53_983.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_53_983.jpg,0,0.483811,0,18.95368
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_54_069.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_54_069.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_54_069.jpg,0,0.225859,0,19.07749
/Users/student/Desktop/Adam Hayat/IMG/center_2020_09_30_15_17_54_184.jpg,/Users/student/Desktop/Adam Hayat/IMG/left_2020_09_30_15_17_54_184.jpg,/Users/student/Desktop/Adam Hayat/IMG/right_2020_09_30_15_17_54_184.jpg,0,0,0,18.91093
